Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
financial ledger template,17,17,260,23,7.21,https://www.freshbooks.com/accounting-templates/general-ledger,0,0,0.00,0.62,10,"[43,17,53,53,66,100,100,66,53,43,66,66]",2025-11-22,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
painting estimate sample,22,22,170,5,3.13,https://www.freshbooks.com/estimate-templates/painting,0,0,0.00,0.6,8550000,"[53,65,53,53,80,65,100,80,65,53,65,53]",2025-12-06,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
printable invoice forms,3,3,40,63,1.77,https://www.freshbooks.com/invoice-templates,0,0,0.00,1,55800000,"[28,50,50,28,28,28,28,28,21,35,14,21]",2026-01-14,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,People also ask
printable invoice forms,26,26,40,63,1.77,https://www.freshbooks.com/invoice-templates,0,0,0.00,1,55800000,"[28,50,50,28,28,28,28,28,21,35,14,21]",2026-01-14,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
lawn mowing quote template,58,58,30,4,4.20,https://www.freshbooks.com/estimate-templates/landscaping,0,0,0.00,1,571000,"[22,22,22,22,22,22,22,22,44,55,33,44]",2026-01-14,"Image pack, Video, Image, Ads bottom, Related searches",informational,Organic
sole proprietor invoice template,2,2,30,28,5.96,https://www.freshbooks.com/invoice-templates/sole-trader,0,0,0.00,0.91,423000,"[14,14,14,28,14,14,21,28,35,14,35,14]",2026-01-12,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Image pack
sole proprietor invoice template,4,4,30,28,5.96,https://www.freshbooks.com/invoice-templates/sole-trader,0,0,0.00,0.91,423000,"[14,14,14,28,14,14,21,28,35,14,35,14]",2026-01-12,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
proforma invoice templates,28,28,70,39,2.37,https://www.freshbooks.com/invoice-templates/proforma,0,0,0.00,0.37,1440000,"[17,28,28,0,7,10,53,28,43,2,2,2]",2025-12-22,"Image pack, Sitelinks, Image, Ads bottom, Related searches",informational,Organic
individual contractor invoice template,26,26,170,27,4.38,https://www.freshbooks.com/invoice-templates/self-employed-invoice,0,0,0.00,1,3560000,"[29,29,23,36,23,23,29,29,15,19,36,6]",2026-01-02,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
individual contractor invoice template,76,76,170,27,4.38,https://www.freshbooks.com/invoice-templates/contractor,0,0,0.00,1,3560000,"[29,29,23,36,23,23,29,29,15,19,36,6]",2026-01-02,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
invoice without company name template,63,63,40,44,0.00,https://www.freshbooks.com/invoice-templates,0,0,0.00,1,26900000,"[11,11,11,100,41,11,11,23,11,11,11,11]",2026-01-01,"Sitelinks, Video, Image, Ads bottom, Video Carousel, Related searches, AI overview",informational,Organic
template for billing invoice,22,22,320,60,3.32,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.82,43700000,"[0,0,0,0,1,8,3,10,62,30,100,1]",2025-12-12,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
template for billing invoice,79,79,320,60,3.32,https://www.freshbooks.com/invoice-templates/pdf,0,0,0.00,0.82,43700000,"[0,0,0,0,1,8,3,10,62,30,100,1]",2025-12-12,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
sample invoice template doc,37,37,30,47,3.85,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.1,556000,"[4,2,5,5,5,5,5,4,2,2,2,5]",2025-11-24,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",informational,Organic
business invoice sample,29,29,170,62,4.61,https://www.freshbooks.com/invoice-templates,0,0,0.00,1,128000000,"[66,53,43,66,35,28,35,66,66,53,28,28]",2025-12-27,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
operating statement template,28,28,50,16,3.64,https://www.freshbooks.com/accounting-templates/income-statement,0,0,0.00,0.09,60400000,"[64,35,14,14,78,64,64,35,14,14,14,78]",2025-12-28,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
free invoice form,86,86,1000,72,3.49,https://www.freshbooks.com/invoice-templates/pdf,0,0,0.00,0.63,399000000,"[65,36,43,3,3,4,3,29,22,29,20,22]",2025-12-28,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
download invoice template,17,17,480,38,4.30,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.67,10,"[59,39,48,59,21,72,32,88,59,48,39,26]",2025-11-20,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
download invoice template,77,77,480,38,4.30,https://www.freshbooks.com/invoice-templates/pdf,0,0,0.00,0.67,10,"[59,39,48,59,21,72,32,88,59,48,39,26]",2025-11-20,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
free profit and loss form,18,18,70,45,2.86,https://www.freshbooks.com/accounting-templates/profit-and-loss,0,0,0.00,0.71,546000000,"[41,41,52,41,100,41,29,29,41,41,41,29]",2026-01-15,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
free construction estimate template word,53,53,210,24,5.57,https://www.freshbooks.com/estimate-templates,0,0,0.00,0.55,16900000,"[65,65,53,100,65,65,81,65,65,65,100,81]",2025-12-18,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
free construction estimate template word,82,82,210,24,5.57,https://www.freshbooks.com/estimate-templates/google-docs,0,0,0.00,0.55,16900000,"[65,65,53,100,65,65,81,65,65,65,100,81]",2025-12-18,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
art commission invoice template,4,4,30,3,2.70,https://www.freshbooks.com/invoice-templates/artist,0,0,0.00,0.44,524000,"[9,9,9,9,9,9,14,14,33,33,23,9]",2026-01-05,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches, Discussions and forums",informational,Organic
art commission invoice template,30,30,30,3,2.70,https://www.freshbooks.com/invoice-templates/commission,0,0,0.00,0.44,524000,"[9,9,9,9,9,9,14,14,33,33,23,9]",2026-01-05,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches, Discussions and forums",informational,Organic
car repairing bill,15,15,30,16,4.54,https://www.freshbooks.com/invoice-templates/auto-repair,0,0,0.00,0.17,120000000,"[81,18,18,18,18,18,18,63,18,18,18,18]",2025-12-14,"Image pack, Sitelinks, Video, Ads bottom, Video Carousel, People also ask, Related searches",informational,Organic
billing spreadsheet template,29,29,110,63,2.88,https://www.freshbooks.com/invoice-templates,0,0,0.00,1,32400000,"[15,28,28,53,53,43,53,34,34,21,28,28]",2026-01-16,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
billing spreadsheet template,64,64,110,63,2.88,https://www.freshbooks.com/invoice-templates/excel,0,0,0.00,1,32400000,"[15,28,28,53,53,43,53,34,34,21,28,28]",2026-01-16,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
printable invoice template pdf,16,16,50,47,1.84,https://www.freshbooks.com/invoice-templates/printable,0,0,0.00,0.94,49000000,"[17,12,17,12,10,17,17,17,12,5,5,10]",2026-01-16,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
free tax invoice template australia,22,22,40,,0.00,https://www.freshbooks.com/en-au/invoice-templates,0,0,0.00,0.4,6270000,"[17,17,17,23,41,100,64,5,5,11,0,11]",2026-01-17,"Image pack, Video, Related searches",informational,Organic
p&l model,75,75,110,20,7.05,https://www.freshbooks.com/accounting-templates/profit-and-loss,0,0,0.00,0.09,13700000,"[50,100,64,100,78,100,78,78,64,64,64,50]",2025-12-21,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
template for invoices,23,23,90,72,3.52,https://www.freshbooks.com/invoice-templates,0,0,0.00,1,69500000,"[0,7,21,7,0,21,0,0,0,0,14,32]",2026-01-15,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
template for invoices,76,76,90,72,3.52,https://www.freshbooks.com/invoice-templates/pdf,0,0,0.00,1,69500000,"[0,7,21,7,0,21,0,0,0,0,14,32]",2026-01-15,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
invoice samples templates,20,20,590,53,2.52,https://www.freshbooks.com/invoice-templates,0,0,0.00,1,16700000,"[32,59,48,48,39,100,88,72,39,88,17,59]",2025-12-18,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
invoice samples templates,79,79,590,53,2.52,https://www.freshbooks.com/invoice-templates/pdf,0,0,0.00,1,16700000,"[32,59,48,48,39,100,88,72,39,88,17,59]",2025-12-18,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
free invoice templates word,58,58,480,58,2.66,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.65,27900000,"[10,30,36,24,45,36,30,76,24,16,30,30]",2025-12-17,"Image pack, Sitelinks, Video, Image, Ads top, Ads bottom, Related searches","commercial, informational",Organic
downloadable free invoice template pdf,6,6,30,46,1.69,https://www.freshbooks.com/invoice-templates/pdf,0,0,0.00,0.17,16300000,"[7,7,26,7,7,19,7,7,7,7,7,7]",2025-12-13,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
trip expense report template,20,20,140,21,7.44,https://www.freshbooks.com/accounting-templates/expense-report,0,0,0.00,0.53,23000000,"[42,42,42,80,65,53,42,34,34,42,100,53]",2026-01-03,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches, Discussions and forums",informational,Organic
estimate sheets for contractors,5,5,30,24,5.65,https://www.freshbooks.com/estimate-templates,0,0,0.00,1,10900000,"[29,23,23,11,29,17,17,23,0,5,11,11]",2025-12-09,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, People also ask, Popular products, Related searches",commercial,People also ask
estimate sheets for contractors,5,5,30,24,5.65,https://www.freshbooks.com/estimate-templates/google-sheets,0,0,0.00,1,10900000,"[29,23,23,11,29,17,17,23,0,5,11,11]",2025-12-09,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, People also ask, Popular products, Related searches",commercial,People also ask
estimate sheets for contractors,55,55,30,24,5.65,https://www.freshbooks.com/estimate-templates/word,0,0,0.00,1,10900000,"[29,23,23,11,29,17,17,23,0,5,11,11]",2025-12-09,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
estimate sheets for contractors,90,90,30,24,5.65,https://www.freshbooks.com/estimate-templates/contractor,0,0,0.00,1,10900000,"[29,23,23,11,29,17,17,23,0,5,11,11]",2025-12-09,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
general ledger example pdf,34,34,90,22,6.06,https://www.freshbooks.com/accounting-templates/general-ledger,0,0,0.00,0.27,23600000,"[52,52,100,64,64,52,64,64,52,41,64,29]",2025-11-20,"Image pack, Image, Ads bottom, People also ask, Related searches",informational,Organic
invoice factoring for subcontractors,10,10,40,10,0.00,https://www.freshbooks.com/en-gb/invoice-templates/sub-contractor,0,0,0.00,0.03,1190000,"[18,18,18,18,18,18,18,100,100,18,100,18]",2025-12-24,"Local pack, Sitelinks, Video, Ads top, Ads bottom, People also ask, Related searches, AI overview",commercial,People also ask
automotive invoice template,4,4,260,15,5.68,https://www.freshbooks.com/invoice-templates,0,0,0.00,1,47800000,"[35,35,43,35,54,54,66,54,66,54,66,66]",2026-01-13,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,People also ask
automotive invoice template,21,21,260,15,5.68,https://www.freshbooks.com/invoice-templates/auto-repair,0,0,0.00,1,47800000,"[35,35,43,35,54,54,66,54,66,54,66,66]",2026-01-13,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
construction estimates templates,15,15,110,28,6.71,https://www.freshbooks.com/estimate-templates/word,0,0,0.00,1,35900000,"[17,43,12,2,0,0,43,35,35,35,66,28]",2025-12-28,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, Related searches",informational,Organic
sample estimate form,11,11,50,33,2.13,https://www.freshbooks.com/estimate-templates/word,0,0,0.00,1,361000000,"[14,14,64,14,78,100,14,14,14,78,14,14]",2025-12-30,"Image pack, Sitelinks, Image, Video Carousel, People also ask, Related searches","informational, transactional",Organic
sample estimate form,43,43,50,33,2.13,https://www.freshbooks.com/estimate-templates/google-docs,0,0,0.00,1,361000000,"[14,14,64,14,78,100,14,14,14,78,14,14]",2025-12-30,"Image pack, Sitelinks, Image, Video Carousel, People also ask, Related searches","informational, transactional",Organic
invoice commercial sample,51,51,170,42,3.14,https://www.freshbooks.com/invoice-templates/commercial,0,0,0.00,0.2,17600000,"[81,34,65,43,53,15,43,100,100,43,34,43]",2025-12-13,"Image pack, Sitelinks, Image, Ads bottom, Video Carousel, Related searches",informational,Organic
sample expense report,18,18,590,38,6.20,https://www.freshbooks.com/accounting-templates/expense-report,0,0,0.00,0.45,161000000,"[39,48,72,72,72,72,48,48,48,59,72,59]",2026-01-07,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",informational,Organic
design invoices,35,35,170,59,5.36,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.98,0,"[54,66,66,0,0,0,0,28,44,28,35,35]",2025-12-23,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, Related searches, Discussions and forums","informational, transactional",Organic
sample profit and loss statement template,19,19,590,40,4.54,https://www.freshbooks.com/accounting-templates/profit-and-loss,0,0,0.00,0.8,26800000,"[45,45,13,67,67,55,45,24,36,45,45,36]",2025-12-02,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Organic
freelancer invoice template,88,88,260,45,5.92,https://www.freshbooks.com/en-gb/invoice-templates/self-employed-invoice,0,0,0.00,0.43,1800000,"[28,18,28,44,28,54,44,35,66,44,81,44]",2025-11-27,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
non profit organization invoice template,69,69,50,15,6.09,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.92,690000,"[55,55,77,44,55,55,77,55,55,77,77,77]",2025-12-29,"Image pack, Video, Image, Ads bottom, Related searches",informational,Organic
free contractor estimate app,5,0,40,25,9.49,https://www.freshbooks.com/estimate-templates,0,0,0.00,0.8,30900000,"[22,22,22,44,33,77,55,77,55,22,22,100]",2026-01-20,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,People also ask
construction invoice template free download,15,15,50,32,3.47,https://www.freshbooks.com/invoice-templates/construction,0,0,0.00,0.8,19600000,"[17,17,11,64,64,64,11,11,11,11,11,11]",2026-01-06,"Image pack, Video, Ads bottom, Related searches",informational,Organic
downloadable balance sheet,5,5,30,29,4.54,https://www.freshbooks.com/accounting-templates/balance-sheet,0,0,0.00,0.61,2860000,"[100,28,100,28,28,28,28,28,28,28,28,28]",2025-12-28,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches, AI overview",informational,AI overview
downloadable balance sheet,17,17,30,29,4.54,https://www.freshbooks.com/accounting-templates/balance-sheet,0,0,0.00,0.61,2860000,"[100,28,100,28,28,28,28,28,28,28,28,28]",2025-12-28,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches, AI overview",informational,Organic
free invocie,34,34,40,,5.68,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.8,429000000,"[5,0,36,0,4,5,5,4,0,0,0,0]",2025-12-29,"Sitelinks, Video, Ads top, Ads bottom, Related searches",commercial,Organic
legal invoice template word,10,10,110,16,14.11,https://www.freshbooks.com/invoice-templates/word,0,0,0.00,0.35,27600000,"[100,26,42,26,42,42,53,34,19,42,42,65]",2025-12-09,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
legal invoice template word,31,31,110,16,14.11,https://www.freshbooks.com/invoice-templates/attorney,0,0,0.00,0.35,27600000,"[100,26,42,26,42,42,53,34,19,42,42,65]",2025-12-09,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
legal invoice template word,79,79,110,16,14.11,https://www.freshbooks.com/invoice-templates/law-firm,0,0,0.00,0.35,27600000,"[100,26,42,26,42,42,53,34,19,42,42,65]",2025-12-09,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
client invoice sample,69,0,40,65,5.42,https://www.freshbooks.com/invoice-templates/pdf,0,0,0.00,1,11700000,"[18,18,18,100,100,18,18,18,18,18,18,18]",2026-01-20,"Image pack, Video, Image, Ads bottom, Video Carousel, People also ask, Related searches",informational,Organic
electrical contractor invoice,49,54,140,3,9.76,https://www.freshbooks.com/invoice-templates/electrical-work,0,0,0.00,0.66,4660000,"[0,0,1,0,0,0,0,5,5,5,8,8]",2026-01-20,"Image pack, Video, Related searches",informational,Organic
free pdf invoice,23,23,90,47,3.55,https://www.freshbooks.com/invoice-templates/pdf,0,0,0.00,0.8,341000000,"[42,42,19,42,66,52,42,66,33,52,23,33]",2025-12-09,"Image pack, Sitelinks, Video, Ads bottom, Related searches",informational,Organic
free pdf invoice,87,87,90,47,3.55,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.8,341000000,"[42,42,19,42,66,52,42,66,33,52,23,33]",2025-12-09,"Image pack, Sitelinks, Video, Ads bottom, Related searches",informational,Organic
profit loss statement self employed,44,44,50,33,4.37,https://www.freshbooks.com/accounting-templates/profit-and-loss,0,0,0.00,0.44,23100000,"[52,23,100,23,4,14,0,14,33,0,14,0]",2025-12-29,"Image pack, Sitelinks, Ads bottom, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
construction billing template,14,14,30,34,5.63,https://www.freshbooks.com/invoice-templates/construction,0,0,0.00,1,4110000,"[0,0,7,0,3,0,19,3,26,65,34,11]",2026-01-10,"Image pack, Video, Image, Ads bottom, Related searches",informational,Organic
example of simple invoice,23,23,40,50,2.82,https://www.freshbooks.com/invoice-templates,0,0,0.00,1,41800000,"[40,60,60,100,80,100,80,100,100,80,80,80]",2025-12-29,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
roofing quote templates,26,26,50,4,10.53,https://www.freshbooks.com/estimate-templates/roofing,0,0,0.00,1,272000,"[45,0,36,45,100,63,45,36,63,63,45,63]",2025-12-31,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
power washing templates,19,19,30,5,2.61,https://www.freshbooks.com/estimate-templates/pressure-washing,0,0,0.00,1,5210000,"[55,44,55,55,0,55,11,77,22,77,11,0]",2025-12-10,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",informational,Organic
tree trimming estimates,32,32,70,32,7.59,https://www.freshbooks.com/estimate-templates/tree-trimming,0,0,0.00,0.36,4950000,"[41,17,52,29,23,41,29,41,23,82,100,64]",2025-12-05,"Local pack, Sitelinks, Video, Ads bottom, Video Carousel, People also ask, Related searches, AI overview",commercial,Organic
transmission repair invoice,34,34,30,0,9.74,https://www.freshbooks.com/invoice-templates/auto-repair,0,0,0.00,0.9,11500000,"[11,11,11,11,11,11,41,11,23,11,11,11]",2025-12-11,"Image pack, Sitelinks, Video, Related searches",informational,Organic
google docs invoice template simple,7,7,140,43,1.86,https://www.freshbooks.com/invoice-templates/google-docs,0,0,0.00,0.38,11400000,"[100,66,42,66,52,52,52,100,52,42,52,33]",2025-12-30,"Image pack, Sitelinks, Video, Ads bottom, Video Carousel, Related searches","informational, transactional",Organic
google docs invoice template simple,9,9,140,43,1.86,https://www.freshbooks.com/invoice-templates/google-docs,0,0,0.00,0.38,11400000,"[100,66,42,66,52,52,52,100,52,42,52,33]",2025-12-30,"Image pack, Sitelinks, Video, Ads bottom, Video Carousel, Related searches","informational, transactional",Organic
profit and loss sample,28,28,880,32,4.92,https://www.freshbooks.com/accounting-templates/profit-and-loss,0,0,0.00,0.9,186000000,"[4,29,4,8,3,7,2,7,7,4,5,44]",2025-12-22,"Image pack, Sitelinks, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
free electrical estimate,13,13,90,18,11.65,https://www.freshbooks.com/estimate-templates/electrical,0,0,0.00,0.9,149000000,"[100,50,50,50,78,35,50,35,28,28,100,100]",2025-11-05,"Local pack, Sitelinks, Video, People also ask, Related searches, AI overview",commercial,Organic
expense sheet template free,49,49,70,55,3.96,https://www.freshbooks.com/accounting-templates/expense-report,0,0,0.00,0.49,37500000,"[17,11,52,100,64,29,23,17,17,17,52,17]",2026-01-03,"Image pack, Sitelinks, Video, Image, Ads top, Ads bottom, People also ask, Related searches","commercial, informational",Organic
oil change receipt,19,19,590,11,1.34,https://www.freshbooks.com/invoice-templates/oil-change,0,0,0.00,0.79,163000000,"[67,67,67,67,81,100,54,81,67,67,81,67]",2025-12-11,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
oil change receipt,55,55,590,11,1.34,https://www.freshbooks.com/invoice-templates/oil-change,0,0,0.00,0.79,163000000,"[67,67,67,67,81,100,54,81,67,67,81,67]",2025-12-11,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
job quote template free,90,90,50,31,4.24,https://www.freshbooks.com/hub/estimates/quote-template,0,0,0.00,0.26,83300000,"[17,11,0,11,52,41,41,29,11,100,11,64]",2025-12-17,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",commercial,Organic
free printable ledger pages,19,19,110,26,0.00,https://www.freshbooks.com/accounting-templates/general-ledger,0,0,0.00,0.03,2420000,"[52,52,52,100,64,82,64,52,52,82,64,41]",2025-12-13,"Image pack, Sitelinks, Image, Ads bottom, People also ask, Related searches",informational,Organic
free printable ledger pages,24,24,110,26,0.00,https://www.freshbooks.com/accounting-templates/general-ledger,0,0,0.00,0.03,2420000,"[52,52,52,100,64,82,64,52,52,82,64,41]",2025-12-13,"Image pack, Sitelinks, Image, Ads bottom, People also ask, Related searches",informational,Organic
balance sheet printable,18,18,30,25,2.72,https://www.freshbooks.com/accounting-templates/balance-sheet,0,0,0.00,0.76,60900000,"[14,28,100,28,14,14,7,0,14,35,14,21]",2025-12-27,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
balance sheet printable,19,19,30,25,2.72,https://www.freshbooks.com/accounting-templates/balance-sheet,0,0,0.00,0.76,60900000,"[14,28,100,28,14,14,7,0,14,35,14,21]",2025-12-27,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
how to make a invoice receipt,69,69,30,56,5.84,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.11,191000000,"[18,3,3,3,3,3,3,3,3,3,3,3]",2025-12-01,"Image pack, Sitelinks, Video, Ads top, Ads bottom, Video Carousel, People also ask, Related searches",informational,Organic
editable receipt template word,72,72,90,51,2.01,https://www.freshbooks.com/invoice-templates/word,0,0,0.00,0.97,9520000,"[50,50,50,64,50,50,35,64,50,64,78,64]",2025-12-02,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
free construction invoice templates,13,13,40,29,4.72,https://www.freshbooks.com/invoice-templates/construction,0,0,0.00,0.64,5800000,"[42,0,0,0,100,100,71,28,100,71,42,57]",2025-12-13,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
towing invoices,40,40,90,6,5.00,https://www.freshbooks.com/invoice-templates/towing,0,0,0.00,1,2300000,"[42,4,19,33,33,33,33,33,23,100,66,42]",2025-12-14,"Knowledge panel, Image pack, Sitelinks, Video, Ads bottom, People also ask, Related searches","informational, transactional",Organic
invoice work template,12,12,110,59,2.55,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.49,30200000,"[0,0,0,0,0,0,0,0,0,100,0,0]",2025-12-17,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
invoice work template,24,24,110,59,2.55,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.49,30200000,"[0,0,0,0,0,0,0,0,0,100,0,0]",2025-12-17,"Image pack, Sitelinks, Video, Image, Ads bottom, Related searches",informational,Organic
invoice google docs templates,8,8,90,42,2.20,https://www.freshbooks.com/invoice-templates/google-docs,0,0,0.00,0.25,2050000,"[0,100,0,0,0,0,0,0,81,0,0,3]",2025-12-21,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, Related searches",informational,Organic
electrician invoice example,20,20,260,14,5.14,https://www.freshbooks.com/invoice-templates/electrical-work,0,0,0.00,0.5,1390000,"[66,66,100,66,23,35,53,100,43,35,35,82]",2025-12-04,"Image pack, Video, Image, Related searches",informational,Organic
receipt template free word,81,81,30,34,1.27,https://www.freshbooks.com/invoice-templates/word,0,0,0.00,0.44,55700000,"[7,28,14,0,0,7,0,21,50,28,28,35]",2026-01-05,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, People also ask, Related searches",informational,Organic
how to create an invoice in google docs,36,36,260,37,3.47,https://www.freshbooks.com/invoice-templates/google-docs,0,0,0.00,0.58,32700000,"[53,53,65,65,100,100,81,65,81,65,100,43]",2026-01-11,"Video, Ads bottom, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
invoice creator for excel,63,63,110,51,5.93,https://www.freshbooks.com/invoice-templates/excel,0,0,0.00,0.54,11600000,"[18,35,18,29,10,22,35,35,29,14,22,22]",2025-12-28,"Sitelinks, Video, Ads bottom, Video Carousel, Related searches, AI overview",informational,Organic
bill format download free,33,33,320,55,3.14,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.73,158000000,"[0,0,0,0,0,0,0,0,3,45,100,81]",2026-01-08,"Image pack, Sitelinks, Video, Ads bottom, Related searches",informational,Organic
cleaning service invoice example,31,31,110,12,3.85,https://www.freshbooks.com/invoice-templates/house-cleaning,0,0,0.00,0.97,15900000,"[64,82,64,82,64,64,82,64,64,52,52,41]",2025-11-28,"Image pack, Video, Image, Ads bottom, Video Carousel, People also ask, Related searches",informational,Organic
cleaning service invoice example,81,81,110,12,3.85,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.97,15900000,"[64,82,64,82,64,64,82,64,64,52,52,41]",2025-11-28,"Image pack, Video, Image, Ads bottom, Video Carousel, People also ask, Related searches",informational,Organic
freelance designer invoice,20,20,70,10,14.46,https://www.freshbooks.com/invoice-templates/freelance-design,0,0,0.00,0.27,4030000,"[100,100,63,45,63,63,45,63,45,45,27,45]",2025-11-26,"Image pack, Sitelinks, Video, Ads bottom, Related searches, Discussions and forums",informational,Organic
freelance designer invoice,37,37,70,10,14.46,https://www.freshbooks.com/invoice-templates/freelance-design,0,0,0.00,0.27,4030000,"[100,100,63,45,63,63,45,63,45,45,27,45]",2025-11-26,"Image pack, Sitelinks, Video, Ads bottom, Related searches, Discussions and forums",informational,Organic
landscaping free estimates,41,20,70,22,5.20,https://www.freshbooks.com/estimate-templates/landscaping,0,0,0.00,0.4,20000000,"[11,19,11,19,42,19,26,42,34,34,15,19]",2026-01-20,"Local pack, Sitelinks, Video, Ads top, Ads bottom, People also ask, Related searches",commercial,Organic
sample invoice ms word,3,3,90,57,1.90,https://www.freshbooks.com/invoice-templates,0,0,0.00,0.32,1190000,"[64,64,78,50,50,50,100,50,64,78,21,78]",2026-01-17,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,People also ask
sample invoice ms word,9,9,90,57,1.90,https://www.freshbooks.com/invoice-templates/word,0,0,0.00,0.32,1190000,"[64,64,78,50,50,50,100,50,64,78,21,78]",2026-01-17,"Image pack, Video, Image, Ads bottom, People also ask, Related searches",informational,Organic
